,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
3.6E+12,0.986547295,0.99524897,0.99074788,0.989746272,0.987311702,0.997150548,0.989148342,0.98825272,0.999826745,0.993552625,0.984235653,0.986187381,0.980767183,0.990248335,0.996656859,0.9846603,0.996370907,0.991634287,0.991345825,0.991043068,0.988679084,0.987517732,0.98090087,0.985803923,0.983643678,0.986849188,0.998829267,0.99533896,0.981937596,0.998173254,0.988417546,0.991427402
3.7E+12,0.9645653,0.993345848,0.99798822,0.992298935,0.990303034,0.990544431,0.992304742,0.992078272,0.977446986,0.997041649,0.9970823,0.998439522,0.973926139,0.987365707,0.98945608,0.994006191,0.989802824,0.986697137,0.990264876,0.989985322,0.988669692,0.99724739,0.973820008,0.996827614,0.999415132,0.999410983,0.98314957,0.989524102,0.973518197,0.989213029,0.986777597,0.991289364
3.8E+12,0.983197588,0.981959323,0.989224934,0.986833219,0.99280204,0.996761579,0.996371104,0.995337211,0.990570625,0.982548578,0.988349924,0.99285934,0.981907763,0.979255428,0.997187254,0.992882261,0.996401392,0.978561487,0.995536949,0.995791534,0.986019636,0.998786817,0.98188894,0.989197922,0.992228218,0.998740156,0.995890585,0.988145293,0.983215593,0.995618809,0.998925981,0.993072171
3.9E+12,0.989520713,0.999758393,0.994220883,0.991823494,0.997117695,0.998224718,0.99884853,0.998179467,0.999272756,0.999816573,0.994094023,0.992818157,0.991337884,0.996825991,0.990936308,0.995471717,0.990340009,0.999978183,0.995899169,0.996552065,0.998435618,0.999783443,0.990806221,0.996118956,0.995306878,0.993316704,0.995666454,0.998669144,0.991888135,0.992274363,0.99139606,0.997293849
4E+12,0.976427537,0.993530823,0.993118331,0.999033762,0.980532751,0.981966153,0.979692042,0.979538101,0.985171371,0.98486424,0.990724801,0.994250494,0.984688737,0.983868671,0.99437895,0.980800762,0.994323897,0.985664382,0.983354942,0.983919726,0.988814823,0.988889817,0.985411494,0.996773364,0.995026818,0.99133275,0.979198315,0.989026242,0.98659617,0.99717709,0.991759595,0.981440486
4.1E+12,0.978230811,0.992869419,0.994451862,0.979759184,0.99500588,0.999070838,0.993689796,0.992790613,0.985413189,0.998834409,0.998346579,0.997374863,0.982974517,0.97591556,0.99310505,0.993944343,0.992354815,0.970429597,0.998501834,0.996731783,0.982956395,0.988262548,0.982415102,0.999540541,0.998347368,0.987061637,0.998951835,0.982958759,0.983728559,0.990537575,0.990169562,0.999971629
4.2E+12,0.980997928,0.994564247,0.996687609,0.9950836,0.996198618,0.991092365,0.999534364,0.999783534,0.98648085,0.995462799,0.996679822,0.992631687,0.996020308,0.99117879,0.994249678,0.999944715,0.994121982,0.986447372,0.985079492,0.988287883,0.992920556,0.995755568,0.996353569,0.989826362,0.991663086,0.995964245,0.99733856,0.984333678,0.999219009,0.995032209,0.996089607,0.98571944
4.3E+12,0.991398926,0.99753668,0.99687949,0.995736723,0.989487506,0.995275002,0.987139867,0.98639197,0.995834454,0.994440829,0.989736049,0.986237313,0.984163738,0.990687139,0.998370098,0.986961356,0.998256974,0.986657426,0.997005695,0.997410475,0.995715176,0.988132465,0.984049098,0.99218998,0.989559837,0.989427487,0.997222706,0.997919913,0.986208074,0.999500563,0.992528566,0.997415092
4.4E+12,0.971864056,0.99339826,0.995523752,0.998293633,0.989218175,0.988328182,0.988685699,0.987747032,0.975566149,0.997705571,0.993604417,0.999748191,0.977959983,0.98782538,0.989130697,0.986525422,0.988446086,0.989927136,0.997564072,0.996061597,0.992555378,0.998356774,0.978188883,0.99804791,0.998365143,0.997078715,0.979927366,0.984783579,0.97765656,0.987883951,0.985924516,0.996619224
4.5E+12,0.983427559,0.989705707,0.991042362,0.985539484,0.994581565,0.99887764,0.993181664,0.992609223,0.992789003,0.985441708,0.991301873,0.990723428,0.979992173,0.976650399,0.994359656,0.989468015,0.99595365,0.982176101,0.994412312,0.993860926,0.986992621,0.998415004,0.980053087,0.983947257,0.985280752,0.998554171,0.998574482,0.988659419,0.980530622,0.99796591,0.998542135,0.992503912
4.6E+12,0.992009239,0.997719548,0.997572974,0.994479333,0.998209118,0.999787207,0.998740356,0.99908633,0.992257733,0.998859401,0.995794011,0.994517277,0.993188477,0.99616751,0.993578336,0.999116091,0.993789634,0.999827385,0.996351284,0.998956125,0.994094678,0.997974749,0.9927949,0.999068473,0.999663698,0.99860643,0.995644463,0.997700947,0.994181728,0.992905012,0.999662954,0.997955405
4.7E+12,0.978874954,0.986239789,0.991559604,0.996753925,0.983360059,0.986017529,0.981237746,0.981035383,0.991000957,0.992786579,0.991195269,0.994073191,0.980378997,0.986428933,0.997489993,0.978231858,0.998137736,0.985525174,0.984193858,0.98344984,0.989590009,0.988803218,0.980331903,0.998746468,0.997649721,0.988798802,0.985603185,0.985380928,0.983683126,0.999907255,0.997443621,0.985182958
4.8E+12,0.977626085,0.997751538,0.99595249,0.984615686,0.995681541,0.996165898,0.994291848,0.993376319,0.989635649,0.999892202,0.994340647,0.999275276,0.983658803,0.973712944,0.986695562,0.993824978,0.986471257,0.974325902,0.999573906,0.999139072,0.983487674,0.993653817,0.983595449,0.998627031,0.99823153,0.991902898,0.995581028,0.985285664,0.985413834,0.986024107,0.987996987,0.999223562
4.9E+12,0.982907445,0.996061046,0.99560833,0.999231526,0.990201841,0.99447078,0.996559179,0.997027757,0.987222682,0.991634167,0.99640563,0.99386164,0.997188515,0.990813117,0.993132839,0.999876006,0.993997164,0.986443501,0.991415027,0.988307502,0.998163882,0.996559178,0.996856906,0.993137164,0.994556564,0.997187074,0.997233211,0.989044182,0.999128438,0.996345796,0.991674535,0.991683185
5E+12,0.990416629,0.998733272,0.998361462,0.996386804,0.995194312,0.998854593,0.989985617,0.989408323,0.996275476,0.997243891,0.990848358,0.98845712,0.9816651,0.990744172,0.994155976,0.988088916,0.995095117,0.992344798,0.99920999,0.998325066,0.99679144,0.983660706,0.981167108,0.989620259,0.987358225,0.988518487,0.995351313,0.996408927,0.980868173,0.995131512,0.992648085,0.999243531
5.1E+12,0.97115788,0.996276134,0.99284629,0.997858242,0.992714865,0.988488878,0.989840515,0.989268203,0.979940509,0.999271476,0.994532936,0.999464383,0.981208513,0.989271029,0.992076818,0.990032699,0.991467038,0.987103362,0.992214602,0.992061273,0.994190234,0.997555104,0.980807974,0.997630711,0.99830129,0.998297051,0.983326432,0.984436303,0.983653526,0.991766628,0.988013376,0.991821741
5.2E+12,0.985666252,0.986663303,0.987356704,0.986111248,0.993906279,0.996871242,0.994166594,0.99338915,0.994465397,0.987233557,0.99436113,0.986228096,0.984632839,0.983757572,0.998421972,0.991105141,0.99949895,0.983242636,0.997614416,0.9973394,0.982192496,0.999939818,0.984438334,0.984558675,0.98515339,0.99756823,0.994447203,0.986839626,0.983666618,0.999693492,0.999044086,0.997170751
5.3E+12,0.999880777,0.999972967,0.997790909,0.999681147,0.999188313,0.999172369,0.999458644,0.999325558,0.998945014,0.998703795,0.99967283,0.999595196,0.998378705,0.998015491,0.997655744,0.999870379,0.998818166,0.999516869,0.999689465,0.997478989,0.999342194,0.997188558,0.998717659,0.998915902,0.999181381,0.998682308,0.99972551,0.998981751,0.998716965,0.999152961,0.997539987,0.999826018
5.4E+12,0.984260948,0.987790092,0.992391372,0.998318936,0.983205008,0.98919358,0.983112323,0.982547292,0.993944652,0.994959584,0.99119862,0.998954828,0.979263016,0.985598419,0.99815962,0.98500795,0.99759446,0.985481012,0.986120924,0.985467966,0.991114847,0.992274636,0.979385209,0.998719974,0.996131779,0.991381274,0.989854138,0.990048461,0.982164888,0.997015567,0.995598213,0.986373595
5.5E+12,0.9843414,0.999382843,0.996519569,0.985527872,0.997548385,0.997766124,0.995722105,0.995036916,0.986604161,0.996714173,0.99631476,0.997750474,0.982260395,0.972366806,0.989845414,0.992031521,0.990392444,0.97733697,0.999325005,0.999708773,0.980295831,0.991785895,0.982399851,0.998885443,0.998467654,0.990702022,0.990672765,0.988999023,0.984916263,0.98866428,0.9874233,0.997495992
5.6E+12,0.981655644,0.99641929,0.998202223,0.999917731,0.989785444,0.997684335,0.991063892,0.991840008,0.991189986,0.992440812,0.992597251,0.996045039,0.994357882,0.987136258,0.997670174,0.993677496,0.997960137,0.981402836,0.992840676,0.992310671,0.995054455,0.995974908,0.994144797,0.994638398,0.99483058,0.995993789,0.995160324,0.990808336,0.995999858,0.998910948,0.99717926,0.99375774
5.7E+12,0.990940112,0.996423435,0.999210627,0.999410476,0.996051144,0.99809441,0.994966358,0.994785226,0.993384979,0.997105191,0.994822656,0.987754832,0.985381033,0.988575529,0.993282719,0.992228036,0.994337412,0.995259777,0.994739776,0.997448744,0.99532862,0.983777855,0.98514513,0.990578535,0.989309356,0.982139996,0.997087145,0.998570974,0.984687362,0.994072067,0.996375979,0.995913456
5.8E+12,0.974103238,0.9973403,0.992306589,0.994489141,0.991394889,0.98882351,0.995346537,0.994748215,0.981677212,0.999870129,0.999693876,0.998083742,0.983958701,0.992107153,0.997645098,0.990606437,0.99714947,0.986309222,0.990905252,0.989969056,0.994294339,0.997722622,0.983656615,0.995512186,0.997717984,0.997747139,0.979189872,0.990246667,0.984181955,0.99591372,0.982319115,0.991730149
5.9E+12,0.98794313,0.988327414,0.993209663,0.985715,0.995566804,0.999509902,0.992517904,0.992168414,0.992217684,0.987774309,0.998175602,0.986640528,0.985520569,0.983469903,0.997229573,0.992839148,0.99584864,0.986019785,0.9999435,0.998837825,0.988284058,0.999973064,0.985293953,0.988969863,0.989494075,0.997501556,0.993387038,0.984772412,0.986084158,0.994443412,0.997131685,0.998316193
6E+12,0.996048199,0.998403248,0.999926384,0.998336147,0.998665139,0.995026059,0.999542668,0.998724422,0.999990879,0.996291195,0.99503127,0.999203904,0.997342659,0.997921162,0.999025401,0.998076211,0.998129631,0.998560252,0.999897719,0.999183057,0.997369369,0.999710096,0.997025395,0.992929037,0.995467747,0.99972964,0.999074913,0.995005212,0.996710737,0.996456015,0.997536796,0.999456023
6.1E+12,0.988122389,0.992565342,0.986867801,0.998823438,0.985068023,0.994344664,0.98423276,0.983413664,0.997444647,0.997162946,0.990674935,0.995616179,0.987006696,0.984552522,0.995651068,0.982059092,0.996953608,0.982871054,0.989057857,0.988232861,0.989857669,0.993574525,0.986430447,0.997100274,0.995265348,0.991826876,0.988102362,0.995118038,0.987996412,0.997385205,0.995824223,0.987435011
6.2E+12,0.980915883,0.995575413,0.998900898,0.990452453,0.997912028,0.998185681,0.996557864,0.996350863,0.986157766,0.999175193,0.998611221,0.999998718,0.981182412,0.980132965,0.986736394,0.994122577,0.986708199,0.980724957,0.995547855,0.995804843,0.977284005,0.992183997,0.981048506,0.997155156,0.999640468,0.991237474,0.989445716,0.993111947,0.981966636,0.984663493,0.99147138,0.996140658
6.3E+12,0.986515332,0.994707893,0.998380696,0.995060737,0.995020684,0.998568883,0.992857224,0.993508864,0.995846536,0.987624604,0.9947187,0.994455498,0.990119757,0.98516517,0.998080613,0.993805758,0.99912836,0.984995449,0.995175174,0.994943758,0.990500555,0.994215819,0.98952536,0.99556553,0.997775445,0.995048022,0.991415369,0.98891762,0.991300936,0.999769216,0.994719972,0.99773857
6.4E+12,0.98862295,0.999829058,0.999749579,0.996840416,0.999412741,0.998135407,0.996499796,0.995929574,0.993940755,0.994976476,0.994816891,0.988932634,0.991184985,0.990921334,0.993492913,0.993205286,0.992952982,0.996487811,0.997268714,0.997846509,0.993983647,0.988278579,0.990929534,0.996093576,0.993861279,0.987971421,0.99982275,0.994115478,0.99149405,0.993996263,0.994109801,0.997368378
6.5E+12,0.975718358,0.998113502,0.995149836,0.999002296,0.989493116,0.987554242,0.991183581,0.990704163,0.982223688,0.997639688,0.996775309,0.997607767,0.988414147,0.987964166,0.994673527,0.99172246,0.993622649,0.983084114,0.990092692,0.990649712,0.995019649,0.992089852,0.988432297,0.992749533,0.994458218,0.994778052,0.983587863,0.990578989,0.987644988,0.993938725,0.98323868,0.988162558
6.6E+12,0.988493553,0.993466172,0.989931389,0.986511079,0.997719132,0.999443448,0.996346395,0.995491701,0.998055795,0.990435105,0.999181943,0.990216475,0.984723693,0.986463257,0.995655683,0.990855597,0.995597916,0.986034104,0.9959911,0.996553236,0.989239484,0.998322269,0.984811259,0.990892863,0.99204255,0.997650805,0.993063059,0.986354571,0.985102528,0.994153146,0.995564996,0.996584915
6.7E+12,0.995505127,0.996018663,0.998468,0.996747358,0.999477209,0.997278777,0.999578931,0.999265749,0.996307182,0.999545023,0.993272838,0.994778287,0.998060495,0.996177718,0.997640044,0.997199249,0.997683198,0.996807775,0.998133858,0.998124611,0.99871275,0.996263411,0.998622125,0.99365074,0.994574231,0.997070401,0.999308288,0.997814512,0.998048165,0.996807158,0.996951418,0.999207182
6.8E+12,0.992738095,0.993132175,0.987200401,0.998817102,0.988449245,0.992191649,0.984431769,0.984061611,0.996259778,0.997851448,0.98775843,0.993946041,0.987062118,0.986550598,0.992072324,0.983592342,0.992222857,0.984664877,0.991835512,0.99075059,0.989427046,0.994537781,0.987309314,0.995517493,0.994053742,0.995019987,0.989238582,0.995942792,0.987964633,0.993017133,0.99841138,0.992268139
6.9E+12,0.980074284,0.997248035,0.999990888,0.989855041,0.998716355,0.994120679,0.997816652,0.997437574,0.983176564,0.999978738,0.999256422,0.998314799,0.983000429,0.981724993,0.992651189,0.995982019,0.992188296,0.984778215,0.998061473,0.997107096,0.98464459,0.997469771,0.982731369,0.994519795,0.996091975,0.991928907,0.988473717,0.995260321,0.984784897,0.990734027,0.991821993,0.99896057
